Generation: 124 | Drone: 9 | Score: 610.0 | Explored Cells: 210 of 900 total cells
Generation: 125 | Drone: 48 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 126 | Drone: 43 | Score: 610.0 | Explored Cells: 210 of 900 total cells
Generation: 127 | Drone: 90 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 128 | Drone: 62 | Score: 617.0 | Explored Cells: 217 of 900 total cells
Generation: 129 | Drone: 75 | Score: 610.0 | Explored Cells: 210 of 900 total cells
Generation: 130 | Drone: 3 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 131 | Drone: 84 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 132 | Drone: 24 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 133 | Drone: 36 | Score: 618.0 | Explored Cells: 218 of 900 total cells
Generation: 134 | Drone: 3 | Score: 614.0 | Explored Cells: 214 of 900 total cells
Generation: 135 | Drone: 24 | Score: 614.0 | Explored Cells: 214 of 900 total cells
Generation: 136 | Drone: 2 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 137 | Drone: 9 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 138 | Drone: 0 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 139 | Drone: 6 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 140 | Drone: 2 | Score: 619.0 | Explored Cells: 219 of 900 total cells
Generation: 141 | Drone: 13 | Score: 617.0 | Explored Cells: 217 of 900 total cells
Generation: 142 | Drone: 3 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 143 | Drone: 11 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 144 | Drone: 76 | Score: 614.0 | Explored Cells: 214 of 900 total cells
Generation: 145 | Drone: 12 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 146 | Drone: 35 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 147 | Drone: 40 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 148 | Drone: 7 | Score: 596.0 | Explored Cells: 196 of 900 total cells
Generation: 149 | Drone: 76 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 150 | Drone: 95 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 151 | Drone: 46 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 152 | Drone: 94 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 153 | Drone: 6 | Score: 591.0 | Explored Cells: 191 of 900 total cells
Generation: 154 | Drone: 8 | Score: 587.0 | Explored Cells: 187 of 900 total cells
Generation: 155 | Drone: 5 | Score: 616.0 | Explored Cells: 216 of 900 total cells
Generation: 156 | Drone: 46 | Score: 609.0 | Explored Cells: 209 of 900 total cells
Generation: 157 | Drone: 2 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 158 | Drone: 94 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 159 | Drone: 7 | Score: 599.0 | Explored Cells: 199 of 900 total cells
